length,gradient,temperature,wind_speed,speed_kmh,battery_soc,acceleration,surface_type,traffic_density,weather_condition,gradient_sq,length_x_gradient,cold_penalty,wind_speed_sq,speed_sq,power_proxy,speed_x_length,Energy_Consumption_kWh,vehicle_id,timestamp
-1.0465257,0.41015476,-0.11259679,-0.16844545,-0.8926488,0.69454026,-0.73363626,-1.239786,-0.008768004,-1.3504009,-0.24312453,-0.6241362,-0.30093563,-0.4370926,-0.9128226,-0.66162866,-0.9188048,4.537616515995136,1684,2024-01-02 06:57:00
1.2166957,0.9713486,-0.6398336,1.334188,0.6315069,1.3407195,0.28464168,-1.239786,-1.236281,-0.44426537,0.7347554,1.8403118,-0.30093563,1.5108608,0.43728432,-0.6393251,1.4954705,10.142598656527568,1855,2024-01-04 02:53:00
0.11002267,-1.53326,1.4503701,-1.0337288,1.2071124,0.118509784,0.04520496,-0.005641814,-0.008768004,-1.3504009,-0.29559445,0.054097205,-0.30093563,-0.9807442,1.2854339,-1.0505142,0.9142177,9.857781550807232,1834,2024-01-01 11:47:00
-0.9735275,0.6932835,-1.4613849,-1.4625118,-1.3981566,-1.4294779,-0.77660567,-1.239786,1.218745,0.4618702,0.19630322,-0.4417761,1.5370568,-1.0935974,-1.0734427,-0.9371343,-1.0427079,7.052912790309375,1444,2024-01-04 03:21:00
1.4236324,-0.7988459,1.555693,1.6611475,1.6752608,-1.0515647,-0.09809319,1.2285024,1.218745,-0.44426537,-0.8839271,-0.6224579,-0.30093563,2.1034904,2.1120062,-0.8438933,2.9322722,14.54592006016179,1103,2024-01-01 06:34:00
1.2544266,-0.18309854,-0.6612604,-0.3970682,1.0984545,0.45990995,-1.6494355,-0.005641814,1.218745,1.3680058,-0.8077683,-0.30444178,-0.30093563,-0.62180054,1.1111269,2.4176304,2.0594459,11.039100871360164,1265,2024-01-02 10:30:00
1.0320389,1.3972981,0.48187825,0.79203427,-1.420214,1.2078762,1.0887318,-1.239786,-1.236281,-0.44426537,1.7649698,2.4043825,-0.30093563,0.6611203,-1.0771942,-0.8860412,-0.82616204,7.145147517652815,1885,2024-01-01 15:21:00
0.56146175,-0.8411276,-0.033193443,-0.8941518,-0.1411322,-0.43065578,-0.08301415,1.2285024,-1.236281,0.4618702,-0.8701,-0.67954713,-0.30093563,-0.9216266,-0.40963823,-1.0127914,0.23791529,9.765093845818903,1242,2024-01-03 19:01:00
-1.2341558,1.2493693,-1.4642092,-1.3433002,0.6905033,-0.8127209,1.5654143,-0.005641814,-0.008768004,-1.3504009,1.379015,-0.47474647,1.5755539,-1.0726336,0.5156846,1.7086996,-0.6746393,9.843131987880987,1927,2024-01-03 20:35:00
-0.33385497,1.4447489,-0.5216092,1.0121267,0.35365695,0.94103235,-1.6476737,-1.239786,-1.236281,-0.44426537,1.8951218,0.7394851,-0.30093563,0.9860818,0.09424382,1.4762745,-0.032672,8.115016299209028,1803,2024-01-01 14:28:00
1.0916969,0.3822854,-0.95581853,-0.048222627,-1.4702744,-0.15484062,-0.50855154,1.2285024,-0.008768004,0.4618702,-0.2804424,0.66502285,-0.30093563,-0.3281303,-1.0846983,-1.0296305,-0.8733,8.53358408164392,1502,2024-01-01 21:40:00
0.31708214,-0.044297263,0.88831544,-1.4034302,-0.97061914,-1.0290103,0.11498356,-0.005641814,-0.008768004,0.4618702,-0.7188655,-0.36003566,-0.30093563,-1.08421,-0.9469269,-1.0670578,-0.55494076,7.905019384354021,1833,2024-01-01 09:10:00
0.08941653,-1.653354,0.46865296,-0.6363667,0.6040149,-0.44983053,0.49591494,-0.005641814,-1.236281,-0.44426537,-0.12909883,0.18029754,-0.30093563,-0.7835424,0.40141547,-0.2735827,0.4730642,9.278262185047382,1293,2024-01-03 18:55:00
-0.60702336,0.89456975,-1.6934881,-0.16782902,-1.4386207,-1.1280925,-0.4350167,-1.239786,-0.008768004,1.3680058,0.5754937,-0.0029827093,4.7007694,-0.43655476,-1.0801165,-1.0324534,-1.0162652,5.986095115480641,1925,2024-01-04 06:16:00
0.23587476,-0.8521659,0.7529624,1.6622549,1.7339809,-0.35873002,1.7111012,-1.239786,-1.236281,1.3680058,-0.86608714,-0.7192289,-0.30093563,2.1056004,2.2243426,3.3201492,1.4484644,10.993262044276053,1127,2024-01-04 10:22:00
1.4644656,1.4028906,1.0666345,1.0277221,1.1069051,-1.2134813,1.0865479,-1.239786,1.218745,1.3680058,1.7801492,2.9561014,-0.30093563,1.0101453,1.1244466,1.1750687,2.2938974,12.038869233833315,1547,2024-01-02 05:20:00
-0.4441335,1.4611353,-0.4623163,-0.28973317,-0.6600601,-1.1077462,-0.4904977,-0.005641814,-0.008768004,-0.44426537,1.9407839,0.61175174,-0.30093563,-0.5387559,-0.7908717,-0.7244024,-0.6169819,6.389050976773505,1621,2024-01-03 00:30:00
1.6732728,-0.7412021,0.85934854,-1.2835536,-0.4561506,-0.022437414,-0.14372315,-0.005641814,1.218745,1.3680058,-0.8988327,-0.7123384,-0.30093563,-1.0591103,-0.6590467,-0.9774626,0.49346396,7.845375636654317,1804,2024-01-02 11:01:00
-0.76408935,0.22916053,0.8605202,1.3914946,-0.6172127,-1.4947404,-1.3588176,-0.005641814,-0.008768004,-0.44426537,-0.466498,-0.55857086,-0.30093563,1.6103722,-0.76510286,0.013905055,-0.7290445,8.27734884193174,1578,2024-01-03 22:40:00
1.4777162,0.42629918,-0.5086988,0.54199165,1.4271308,1.1073933,0.40619656,-0.005641814,-1.236281,0.4618702,-0.22101998,0.9893425,-0.30093563,0.3251034,1.6586232,-0.18474753,2.6989622,11.63188313041412,1378,2024-01-03 19:47:00
1.6487665,-0.22226937,1.0756159,-1.3082207,-1.278519,1.1852428,1.0812804,-0.005641814,1.218745,1.3680058,-0.82808244,-0.28905344,-0.30093563,-1.0649376,-1.0483497,-0.77267,-0.57544535,6.462725307747268,1983,2024-01-01 18:32:00
0.9558418,1.5014197,0.83156914,1.5175524,1.4508878,-1.532579,-0.77326643,-1.239786,1.218745,-1.3504009,2.0546045,2.4862978,-0.30093563,1.8357887,1.7005402,0.75835085,2.1011317,14.399468178387028,1058,2024-01-04 06:56:00
0.4526929,1.277849,0.1570645,1.0372063,0.72659373,0.48053315,-1.3747224,-1.239786,1.218745,-1.3504009,1.4509903,1.5151134,-0.30093563,1.0248463,0.5646057,1.440484,0.8945338,9.626762339903795,1279,2024-01-01 07:56:00
-1.5420086,-1.5729381,-0.55288255,0.1847093,-0.35170215,0.9094901,0.97375315,1.2285024,-1.236281,0.4618702,-0.24277106,-0.93437755,-0.30093563,-0.09380705,-0.58250767,-0.13135685,-1.0329429,4.803762031997522,1905,2024-01-02 06:56:00
0.35326397,-0.95993483,-1.2540131,-0.16474195,-1.3506318,-0.35552034,0.6320885,1.2285024,1.218745,1.3680058,-0.81813854,-0.5568149,-0.30093563,-0.43385777,-1.0644339,-0.9547299,-0.84638447,5.750093426943063,1208,2024-01-03 04:31:00
-0.98161817,0.9354566,0.03076924,-1.643663,-0.20884617,0.44693112,0.37379912,-1.239786,-1.236281,1.3680058,0.65929955,-0.3326455,-0.30093563,-1.1101025,-0.4679361,-0.71179235,-0.70233274,7.021516367233075,1035,2024-01-01 08:56:00
-1.6300483,0.30766305,0.5685838,0.73627615,1.0356829,-0.33053038,1.2130792,1.2285024,-0.008768004,-0.44426537,-0.3751253,-0.9965059,-0.30093563,0.5831341,1.0134419,1.3808668,-1.0217716,8.177787666866346,1390,2024-01-02 00:28:00
-1.5998162,0.13297532,1.1661791,-1.3701311,-1.6927272,-1.10899,-0.18424925,-1.239786,-0.008768004,-0.44426537,-0.5669439,-0.9947393,-0.30093563,-1.0780512,-1.1010771,-1.1223915,-1.1329852,4.246450986329086,1056,2024-01-03 18:42:00
-0.3533832,-0.023600915,-0.26990712,-1.4762219,-1.345253,-0.13726613,0.52158195,-1.239786,-0.008768004,-1.3504009,-0.7033485,-0.5693355,-0.30093563,-1.0954943,-1.0633347,-0.9830349,-0.94077706,5.222262604925648,1426,2024-01-03 01:05:00
0.90920067,0.8475396,1.0453755,0.24929368,1.7468748,0.04885403,1.4338859,-1.239786,-0.008768004,1.3680058,0.48192737,1.3317752,-0.30093563,-0.023415765,2.249268,2.6090097,2.3425226,12.9926820079994,1276,2024-01-03 21:49:00
-1.3943586,-0.74192697,-0.9910162,-0.15604827,-1.4048249,-1.6381634,1.0571609,-1.239786,1.218745,0.4618702,-0.8986735,-1.0220814,-0.30093563,-0.42623377,-1.0746055,-0.88084465,-1.0938816,5.247990722235766,1844,2024-01-03 23:02:00
-1.5747999,-0.5109702,1.0656343,-0.96547,-0.5302946,0.14170656,0.63688856,-1.239786,-1.236281,-0.44426537,-0.9129699,-1.0496882,-0.30093563,-0.9532067,-0.7096727,-0.5640782,-1.0609301,5.579111274523799,1421,2024-01-03 08:16:00
-0.50720936,0.0056313206,-1.6585389,-0.045057487,0.6862694,0.40304568,-0.031651676,-0.005641814,1.218745,-1.3504009,-0.6804319,-0.6007996,4.2243915,-0.32515144,0.5099932,-1.0470212,-0.013315549,9.197514638076722,1993,2024-01-02 22:20:00
-0.84473205,1.21204,1.1790328,0.10271702,-0.15622908,-0.8718895,0.11904299,1.2285024,-1.236281,0.4618702,1.2863576,-0.045519304,-0.30093563,-0.1797808,-0.42285812,-0.99825746,-0.60633063,6.338601766231602,1187,2024-01-04 11:06:00
1.5616286,-1.2033601,0.37021384,0.35403454,-0.8172057,0.71403986,1.0570276,1.2285024,-1.236281,-0.44426537,-0.6512787,0.23947708,-0.30093563,0.09574623,-0.8765845,-0.41466498,-0.012026506,7.926704579376689,1824,2024-01-01 08:55:00
-0.37796172,0.9809651,0.018470252,-0.94195664,-0.4437947,0.7280944,0.5944458,1.2285024,1.218745,0.4618702,0.7552718,0.2847397,-0.30093563,-0.943112,-0.6503108,-0.5639004,-0.4789001,7.425418510852231,1406,2024-01-03 12:48:00
1.0627862,0.53910315,-0.8211585,-0.7947847,1.1968006,-1.4073133,0.8970532,-1.239786,1.218745,1.3680058,-0.056608714,0.92481107,-0.30093563,-0.8728412,1.2686082,0.83001876,1.9594585,12.554188425350723,1661,2024-01-03 03:08:00
1.1155251,-0.18353333,-1.5497481,0.62430614,1.4972289,-0.37642512,-1.5430522,-0.005641814,1.218745,-1.3504009,-0.80800533,-0.34015772,2.7415016,0.43182564,1.7832137,2.661031,2.3431232,12.312794740738957,1658,2024-01-01 09:57:00
0.1638286,0.954937,-0.76425475,-0.20939828,-0.84332234,1.1461244,0.8982451,-0.005641814,-0.008768004,-1.3504009,0.7000342,0.7880872,-0.30093563,-0.47234747,-0.88948977,-0.54016834,-0.5062445,5.782662992913217,1946,2024-01-01 22:14:00
-1.5341839,1.011393,-0.063016355,-0.38232145,-0.6543491,-0.85058796,-1.7044865,-0.005641814,-0.008768004,1.3680058,0.8210233,-0.85224384,-0.30093563,-0.6107763,-0.7874964,0.25297105,-1.0522754,5.641533984543525,1385,2024-01-02 02:50:00
-0.66919905,1.0933739,-0.05887409,0.5512643,-0.8457509,1.5229173,-1.392077,1.2285024,-1.236281,-0.44426537,1.0044876,0.073223405,-0.30093563,0.33693457,-0.8906705,-0.20181607,-0.7822676,5.783928336804299,1882,2024-01-01 07:13:00
0.3895359,-0.26898247,1.6293982,1.0828595,1.0447637,-0.18256755,-0.30333626,1.2285024,1.218745,0.4618702,-0.84956014,-0.6373454,-0.30093563,1.0963211,1.0274369,-0.46679798,1.0929747,10.443342038733537,1425,2024-01-02 13:41:00
-0.2752766,-1.656381,-0.45373753,1.5453985,-1.1473521,1.5725486,1.0229383,1.2285024,1.218745,-1.3504009,-0.124647185,-0.06386274,-0.30093563,1.8867925,-1.0116311,-0.6912316,-0.8200062,4.123602240275165,1735,2024-01-02 05:59:00
0.16459206,-0.93218535,1.3707694,0.9020899,-1.6467978,1.3493296,1.3924928,-1.239786,-1.236281,1.3680058,-0.8320057,-0.63528246,-0.30093563,0.82019836,-1.0999646,-1.0559945,-1.0862154,4.592150556149495,1452,2024-01-01 10:54:00
-0.32000002,0.6669371,-1.1980206,-1.6128429,0.014718764,0.22922508,-0.057105597,-1.239786,-1.236281,0.4618702,0.15077874,0.060745694,-0.30093563,-1.1086016,-0.26570758,-1.0355912,-0.20421049,7.033317050457852,1464,2024-01-03 09:04:00
-0.03740435,0.80723834,0.22087686,-1.329889,-1.0699052,-0.98115647,-0.3755986,-1.239786,-0.008768004,1.3680058,0.40415916,0.43421438,-0.30093563,-1.0697733,-0.9854289,-0.93655306,-0.7189347,6.787438480334524,1899,2024-01-01 19:14:00
1.505473,-1.6660584,1.565987,-1.5562133,0.7160142,0.15775758,0.1983156,-0.005641814,-1.236281,1.3680058,-0.11033045,1.1652203,-0.30093563,-1.1044466,0.55018955,-0.7809118,1.8565408,10.213175690942697,1684,2024-01-03 02:14:00
0.55591077,-0.53784573,-1.2100976,0.76157004,0.93075675,0.30551776,0.3276744,1.2285024,-0.008768004,-0.44426537,-0.91506296,-0.99402297,-0.30093563,0.618294,0.8550804,-0.49095818,1.167893,10.778606830396578,1524,2024-01-02 13:59:00
-1.3406054,-0.17166981,-0.275525,1.2984072,-1.3027011,-0.4533818,-1.0086159,1.2285024,-0.008768004,-0.44426537,-0.80144525,-0.9542005,-0.30093563,1.4496683,-1.0540677,-0.8078231,-1.0721993,4.387029740184,1607,2024-01-01 04:23:00
1.3521736,1.0453874,1.0362236,-0.59892803,-1.6138213,1.4742286,-0.1603251,1.2285024,-1.236281,1.3680058,0.8959819,2.1176655,-0.30093563,-0.7603697,-1.0984375,-1.1124784,-1.0176724,6.449309670909445,1605,2024-01-01 23:13:00
0.36592808,-0.6469993,-1.254368,-0.07427896,1.7195913,-0.935992,1.4508916,-1.239786,-1.236281,1.3680058,-0.9133941,-0.9695744,-0.30093563,-0.35243842,2.1966352,2.623854,1.6071585,10.810343746474828,1683,2024-01-01 02:47:00
1.659764,0.3433582,0.36824042,-1.0497751,-1.7116444,-0.40704867,-1.3781589,1.2285024,-1.236281,-1.3504009,-0.33078605,0.92721575,-0.30093563,-0.98683596,-1.1011919,-1.1239403,-1.1322546,6.564495648519679,1433,2024-01-04 06:14:00
-1.1904559,1.2243133,1.6543707,1.6764265,-0.15503532,-0.95444745,0.0842837,-1.239786,1.218745,1.3680058,1.3166113,-0.43287733,-0.30093563,2.1326597,-0.42181742,-1.0392512,-0.8104076,5.547798684390277,1125,2024-01-02 22:19:00
0.7448539,0.23715445,0.2268275,-0.13723285,-0.98021275,1.4033245,0.54615,-0.005641814,1.218745,0.4618702,-0.45757958,0.22636697,-0.30093563,-0.40958735,-0.950888,-0.82806385,-0.44341815,7.826598632354764,1444,2024-01-01 14:33:00
1.5724218,-0.2994107,-0.97078234,1.1225301,-1.5733138,1.153737,-0.40535653,-1.239786,-0.008768004,0.4618702,-0.8619427,-0.4676458,-0.30093563,1.1593848,-1.0957286,-1.0812228,-0.95847553,6.180511638256826,1229,2024-01-01 14:00:00
-1.0907053,-0.5676841,1.23291,1.7140244,0.42100075,1.6173723,0.45968184,1.2285024,-1.236281,1.3680058,-0.9162278,-1.0513701,-0.30093563,2.2049992,0.17342047,-0.39953503,-0.6099368,7.234714096138617,1521,2024-01-01 11:09:00
0.25904667,-0.49617708,-0.44028616,-0.04114846,-0.4800967,-1.0146694,-1.7159992,-0.005641814,1.218745,1.3680058,-0.91139555,-0.9496128,-0.30093563,-0.32146466,-0.6757337,0.49061298,-0.19948196,9.936462667102164,1129,2024-01-03 09:42:00
-0.42551428,-0.17785765,0.3117817,1.303907,0.3479815,-1.0084879,-0.7381537,1.2285024,1.218745,0.4618702,-0.80489093,-0.72258675,-0.30093563,1.4590272,0.08768717,0.04678448,-0.1074124,8.60925025808758,1666,2024-01-01 19:20:00
1.4610664,-1.2682472,-0.25925457,-0.61343414,0.54042023,-1.6720933,-1.2499362,1.2285024,-0.008768004,0.4618702,-0.5930983,0.33106008,-0.30093563,-0.7694422,0.3200651,1.0313087,1.6023649,11.499948488141175,1348,2024-01-04 09:38:00
0.7133309,-0.61995137,-1.3986596,-0.59716296,0.28556314,0.77067703,-0.1449664,-0.005641814,1.218745,0.4618702,-0.9153288,-0.99702257,0.6820715,-0.75925773,0.016766604,-0.8882726,0.7255633,8.708257089453518,1187,2024-01-03 14:28:00
0.026086835,0.7758517,-0.83957314,0.98974687,1.3551751,1.5112678,-1.3642309,-1.239786,1.218745,-0.44426537,0.3451343,0.4549317,-0.30093563,0.95179033,1.5335923,2.0771728,0.92030644,9.11001746502371,1421,2024-01-02 00:07:00
0.19885367,-0.84121656,-1.2829973,-0.29840764,-1.2888669,-0.3395039,-0.28461996,-1.239786,-0.008768004,0.4618702,-0.8700683,-0.73895603,-0.30093563,-0.5457087,-1.0508366,-1.0301318,-0.82222164,6.728339934223911,1748,2024-01-02 13:09:00
-1.6259639,-1.5588887,-1.4792075,1.4766262,1.3829048,0.7145219,1.1890844,-0.005641814,-0.008768004,0.4618702,-0.2617218,-0.98795563,1.7799914,1.7616217,1.5814326,1.6410962,-1.0027884,9.540969658520288,1415,2024-01-01 05:01:00
-0.13960676,1.4153527,-1.6625514,1.0825429,0.74333346,0.11496358,0.8606324,-1.239786,-1.236281,1.3680058,1.8141277,0.95838916,4.2790847,1.0958214,0.5875444,0.45740464,0.35613075,9.523456202954804,1888,2024-01-02 10:56:00
-1.1816446,0.021438623,0.37293544,0.22790915,-0.89694756,0.14784911,1.5570375,-1.239786,1.218745,-0.44426537,-0.66755223,-0.8452593,-0.30093563,-0.046983734,-0.9147915,-0.168313,-0.9617938,5.821379554185194,1096,2024-01-03 09:46:00
-0.95771945,-0.42213744,1.5227638,0.7373863,-1.6054565,1.589911,1.5625974,-0.005641814,1.218745,-0.44426537,-0.8990111,-0.9785302,-0.30093563,0.58466965,-1.0979533,-0.99878657,-1.102196,2.980104851247889,1075,2024-01-04 01:40:00
0.11424502,1.0944073,0.9546742,0.955924,-1.2437867,0.753232,1.0269272,1.2285024,-1.236281,-0.44426537,1.0068593,0.9031149,-0.30093563,0.90050125,-1.0395641,-0.7638271,-0.804153,4.742074463148692,1865,2024-01-04 05:12:00
1.1735928,-0.2443203,1.7462695,0.15392452,-0.018679146,-0.85461885,0.5735591,1.2285024,-0.008768004,0.4618702,-0.8385935,-0.4373461,-0.30093563,-0.12653144,-0.29769576,-0.40268388,0.73853004,10.590044000055451,1384,2024-01-04 07:34:00
-0.14407788,0.48192033,-1.0193526,-1.267572,-0.050325215,0.84309685,0.05880477,1.2285024,-0.008768004,1.3680058,-0.14213094,0.013215152,-0.30093563,-1.0551515,-0.32742977,-1.0656055,-0.12817186,8.051532128969521,1091,2024-01-03 07:15:00
-0.55665535,0.31987083,1.6406687,-0.92821467,0.7565541,0.26771894,1.3405563,1.2285024,1.218745,-1.3504009,-0.3601576,-0.38472405,-0.30093563,-0.93706787,0.6057715,1.3652315,-0.026841689,8.806784782303952,1957,2024-01-01 01:43:00
-0.7474474,1.5756689,-0.90236044,-1.588041,-1.4385145,-1.6944035,0.18097605,-0.005641814,-1.236281,0.4618702,2.2702148,0.29210097,-0.30093563,-1.1070046,-1.0801002,-1.0900849,-1.0308539,6.340808751693907,1760,2024-01-02 04:42:00
-0.34682533,1.5569116,-1.3060486,-0.6343012,-0.06096835,-0.9869287,1.1017464,1.2285024,-1.236281,0.4618702,2.2150328,0.82141966,-0.30093563,-0.78228456,-0.33730388,0.24138287,-0.26176757,8.397271969200306,1449,2024-01-03 21:35:00
-0.8608942,0.44526878,-1.3884801,1.5537426,-0.24927159,-1.1286137,0.7318932,-0.005641814,-1.236281,-0.44426537,-0.19459106,-0.48844755,0.54331857,1.9021612,-0.5015165,-0.32518658,-0.64685065,7.795997284115907,1348,2024-01-01 07:57:00
-0.68100506,1.4158916,-0.33599663,-0.98921275,-0.70415205,0.25799572,1.5316834,1.2285024,-1.236281,0.4618702,1.8156018,0.27598447,-0.30093563,-0.9630834,-0.8163161,0.03838544,-0.7293551,7.701836401982672,1113,2024-01-02 12:54:00
1.0738637,-0.20160896,0.28715035,0.55994415,-0.676236,-0.038162258,-0.50514776,-0.005641814,1.218745,1.3680058,-0.8176298,-0.38272277,-0.30093563,0.34805322,-0.8003328,-0.71903753,-0.027445536,9.641632246975858,1406,2024-01-03 05:51:00
1.22587,-0.29470345,-1.5582706,-0.2091201,-0.5563352,0.45996475,0.95658267,-1.239786,-0.008768004,1.3680058,-0.86011004,-0.5205292,2.8576689,-0.47211123,-0.7267232,-0.2958506,0.16727595,8.989561446654658,1026,2024-01-01 07:26:00
0.40588468,0.35933787,-1.1983134,-1.6170263,0.74691045,0.9794113,-1.0216025,-0.005641814,-1.236281,1.3680058,-0.3103711,0.21656786,-0.30093563,-1.1088368,0.5924662,0.8027409,0.8677149,8.527770744979485,1252,2024-01-03 07:43:00
-1.6701723,-1.5833286,0.505777,-1.1049465,1.5171636,-1.6798818,-0.8282343,-1.239786,-1.236281,0.4618702,-0.22858207,-1.0142125,-0.30093563,-1.0066726,1.8191473,0.93253595,-1.0513077,9.408919223758634,1591,2024-01-02 17:31:00
0.41354373,-0.85409516,1.0193381,0.5079742,-0.28922424,-1.0851701,-0.14091513,1.2285024,-1.236281,0.4618702,-0.8653686,-0.6862065,-0.30093563,0.28211576,-0.53380543,-0.9608479,0.028707586,9.723097356783333,1622,2024-01-02 00:35:00
0.038700532,-1.391174,-1.5872765,-1.4811165,1.1959692,1.4743057,-0.7285619,1.2285024,-0.008768004,-0.44426537,-0.46706375,-0.14820793,3.2530384,-1.0961457,1.2672544,0.50790066,0.8276378,10.239168913831678,1800,2024-01-01 16:43:00
0.4641572,-0.64014935,0.030210918,-0.17876205,-1.5328944,1.1184859,0.86576545,-0.005641814,-0.008768004,-1.3504009,-0.9139789,-0.9750221,-0.30093563,-0.44606304,-1.0921102,-1.0086277,-0.98347485,5.961828685776296,1381,2024-01-03 11:11:00
-0.59158295,-0.61091065,0.36369133,-0.18655474,-0.17755839,-0.7584208,0.3259186,-1.239786,-1.236281,0.4618702,-0.91575193,-1.0354558,-0.30093563,-0.45279902,-0.4413181,-0.75897354,-0.46599782,6.833848262803517,1800,2024-01-02 23:18:00
1.3947103,1.0993541,0.40400633,0.69228894,-0.88472944,0.12400277,1.6999599,-0.005641814,1.218745,0.4618702,1.0182308,2.2681408,-0.30093563,0.5228492,-0.90916824,-0.064157754,-0.14908661,9.456365427855491,1193,2024-01-04 10:28:00
-0.97130984,-0.44712815,-1.0055145,-0.07957212,-1.1886771,-1.1466317,0.5797624,-1.239786,1.218745,0.4618702,-0.9040308,-0.99199265,-0.30093563,-0.35732955,-1.0242386,-0.8992749,-0.9815006,6.259530844826536,1992,2024-01-02 04:23:00
0.3814908,-0.012649794,-0.063576005,-0.9497428,0.056828767,-0.18547271,0.6025013,-1.239786,1.218745,-0.44426537,-0.69490045,-0.2958306,-0.30093563,-0.9464892,-0.22448523,-0.33160898,0.28977588,7.853329085537799,1747,2024-01-01 00:36:00
-0.5755165,0.59733015,0.08168194,1.01033,0.3790107,0.60778534,-0.7357365,1.2285024,-0.008768004,-1.3504009,0.035077877,-0.19179596,-0.30093563,0.9833186,0.123754464,0.060595147,-0.21108766,7.714812576862961,1612,2024-01-04 08:04:00
0.5227322,-0.21391995,1.3000183,-0.68273866,-1.4117242,0.83152676,1.5750564,-1.239786,-0.008768004,-0.44426537,-0.82392865,-0.5324598,-0.30093563,-0.8111478,-1.0757825,-0.7679148,-0.8754928,6.26220221676201,1077,2024-01-01 17:26:00
0.23260424,1.1308204,-1.6747954,0.5589726,-1.4843081,0.6995226,-0.3040346,-0.005641814,1.218745,-0.44426537,1.0913516,1.0737003,4.445977,0.3468065,-1.0865502,-1.0706613,-0.9629692,6.487583728760528,1725,2024-01-03 02:23:00
-1.6146282,-1.4133571,0.69918483,-0.81818306,0.21064137,1.2886282,0.69064045,-0.005641814,-1.236281,1.3680058,-0.44211492,-0.99226373,-0.30093563,-0.8848304,-0.06548065,-0.13397218,-1.0442108,6.2880035084792985,1592,2024-01-02 12:53:00
1.1349344,0.55341905,0.26741505,-0.9831633,1.2528577,-1.528802,0.35270888,1.2285024,1.218745,0.4618702,-0.0344967,1.0018417,-0.30093563,-0.96059704,1.3607947,-0.357323,2.1002882,12.961201614678378,1851,2024-01-01 06:35:00
1.2643511,0.8413566,0.5201957,-0.8147227,-0.62976193,-1.1607058,-0.06915883,-0.005641814,1.218745,0.4618702,0.46985155,1.6405629,-0.30093563,-0.8830768,-0.77275646,-1.0591865,0.10049352,8.4845919085205,1046,2024-01-03 22:28:00
-1.442463,0.91113436,-1.6322153,1.4270548,-0.9270864,-0.16222852,1.7456127,1.2285024,-0.008768004,-0.44426537,0.60917,-0.77866876,3.8655827,1.673053,-0.9283052,-0.091201544,-1.045975,6.523812852333475,1976,2024-01-02 15:18:00
0.09300309,-0.4939965,1.401245,1.4167424,0.47162944,-0.2931552,-0.3651624,1.2285024,-1.236281,-1.3504009,-0.9111381,-0.9560149,-0.30093563,1.6548021,0.2346165,-0.5011852,0.38421595,10.125589100553048,1690,2024-01-01 03:13:00
1.0487213,-0.24617952,0.46968135,1.168853,0.9083612,0.5221875,-0.2252239,-1.239786,-0.008768004,-0.44426537,-0.8394493,-0.46719345,-0.30093563,1.2341471,0.8220777,-0.654742,1.6388156,10.859613507884148,1828,2024-01-01 19:33:00
-1.370615,-0.7163329,-0.6262422,-1.7145287,-0.21982084,-0.375492,-0.2842318,-1.239786,1.218745,-1.3504009,-0.9038578,-1.0256052,-0.30093563,-1.1115205,-0.477143,-0.7904474,-0.9259912,7.690802956579649,1273,2024-01-01 20:37:00
-1.5586277,-0.26786718,-1.5346768,0.09956901,1.1450945,0.15021133,0.32293066,-0.005641814,-0.008768004,1.3680058,-0.84908223,-1.021482,2.5360732,-0.18300606,1.1851366,-0.44980973,-0.9398094,7.632793734962934,1214,2024-01-01 13:47:00
1.3996598,1.57662,-0.49979827,-0.19615686,0.5991894,1.1643314,0.081469245,1.2285024,-0.008768004,-1.3504009,2.2730253,3.2191465,-0.30093563,-0.4610519,0.39516333,-1.0024815,1.6198277,11.224684805121584,1386,2024-01-01 14:58:00
-1.1118982,-1.3665425,-0.93768656,1.3614057,-0.42859423,-0.26323882,1.5403979,1.2285024,1.218745,-0.44426537,-0.4939764,-0.7465453,-0.30093563,1.5578922,-0.6394466,0.36474702,-0.82892793,6.795549832141417,1150,2024-01-01 05:55:00
-1.4278603,-0.45093805,-1.2079111,-1.5540774,-1.2194105,0.37025645,0.13222855,-1.239786,-1.236281,1.3680058,-0.9047209,-1.031418,-0.30093563,-1.1042545,-1.0329951,-1.0801519,-1.0759962,5.213286479964272,1377,2024-01-02 06:38:00
0.31098866,-0.96979994,0.08204935,0.10796682,1.3384573,0.82384235,-0.7292828,1.2285024,-1.236281,-0.44426537,-0.8129544,-0.5541611,-0.30093563,-0.17438978,1.5049583,0.589572,1.2391516,10.509494094386074,1841,2024-01-03 18:44:00
1.2787864,-1.6822761,0.7688649,-0.08938613,0.08620091,0.9233884,-1.6561841,-1.239786,1.218745,-0.44426537,-0.08605005,1.0407969,-0.30093563,-0.36635646,-0.1951447,1.1512023,0.9262934,10.19220971687616,1757,2024-01-02 07:32:00
1.0931666,-0.33204395,-0.39680836,0.8799391,-0.69725317,0.54171336,1.3624083,1.2285024,-0.008768004,-0.44426537,-0.87381303,-0.6113135,-0.30093563,0.78763133,-0.8124068,-0.08412471,-0.042434197,8.559159662994668,1615,2024-01-02 01:51:00
-0.65293485,0.16012639,0.4554032,-1.2048051,-0.4607101,-1.075829,1.5458745,-0.005641814,1.218745,0.4618702,-0.53987396,-0.5489702,-0.30093563,-1.038209,-0.66224873,0.3326915,-0.61835825,7.210125760943558,1159,2024-01-03 11:32:00
